abstractText,acquisitionStart,acquisitionEnd,catalogs,collectionName,collectionLongName,datasetId,datasetAlias,datasetCategoryName,dataOwner,dateUpdated,doiNumber,ingestFrequency,keywords,legacyId,sceneCount,spatialBounds,temporalCoverage,supportCloudCover,supportDeletionSearch,allowInKmz
,0021-09-16,,['HDDS'],202311_Earthquake_PHL,202311_Earthquake_PHL,655b716f28c63054,event3298,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,434,"{'north': 6.842729901, 'east': 126.191439844, 'south': 4.718970048, 'west': 124.099960019}","[""2023-10-03 00:00:00-05"",""2023-12-22 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202311_Flood_BRA,202311_Flood_BRA,655b6eeb8fc0f0b9,event3294,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,493,"{'north': -27.4611029, 'east': -51.2960728, 'south': -30.0472629, 'west': -57.1667986}","[""2022-10-18 00:00:00-05"",""2023-12-11 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202311_Flood_SOM,202311_Flood_SOM,65525729d9631c7c,event3291,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,1099,"{'north': 6.840629999, 'east': 47.087399963, 'south': -1.2581165, 'west': 40.580928}","[""2022-03-13 00:00:00-06"",""2023-12-11 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202311_Landslide_HTI,202311_Landslide_HTI,655b6fb2327f1b01,event3295,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,144,"{'north': 19.845099262, 'east': -71.742071814, 'south': 16.272970369, 'west': -75.481749962}","[""2023-10-14 00:00:00-05"",""2023-12-07 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202311_Landslide_US,202311_Landslide_US,655d0318fe2a1a98,event3299,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,84,"{'north': 57.618772042, 'east': -129.805109892, 'south': 54.722402713, 'west': -135.7474156}","[""2023-08-27 00:00:00-05"",""2024-03-27 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202311_OilSpill_GOM,202311_OilSpill_GOM,65577d903e491c01,event3292,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,103,"{'north': 30.579804173, 'east': -85.984757982, 'south': 27.230018804, 'west': -91.674579165}","[""2023-11-03 00:00:00-05"",""2024-01-02 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202311_Tornado_US,202311_Tornado_US,655e2355e27713e1,event3300,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,537,"{'north': 36.098196791, 'east': -85.210412971, 'south': 28.275841824, 'west': -95.423265284}","[""2023-11-02 00:00:00-05"",""2023-12-12 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202312_Earthquake_CHN,202312_Earthquake_CHN,6581c1ae3f20494c,event3306,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,62,"{'north': 37.136468623, 'east': 104.37672967, 'south': 34.930211299, 'west': 101.663718599}","[""2023-02-25 00:00:00-06"",""2024-04-08 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202312_Flood_US,202312_Flood_US,6583543a2bb5e079,event3307,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,111,"{'north': 45.698999244, 'east': -67.30212404, 'south': 42.089650039, 'west': -71.9962572}","[""2022-07-12 00:00:00-05"",""2024-01-22 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202312_Oilspill_GIN,202312_Oilspill_GIN,6580b4aba267ab22,event3303,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,21,"{'north': 9.960163685, 'east': -12.3206589, 'south': 7.9124655, 'west': -14.8995592}","[""2023-11-25 00:00:00-06"",""2024-01-03 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202312_Storm_SWZ,202312_Storm_SWZ,6597262f4f96ee9,event3309,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,237,"{'north': -24.923930435, 'east': 33.3364355, 'south': -28.498789147, 'west': 30.001173559}","[""2021-09-28 00:00:00-05"",""2024-01-28 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202312_Tornado_US,202312_Tornado_US,657864905547ac5,event3302,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,308,"{'north': 38.552269513, 'east': -83.697309347, 'south': 34.935280804, 'west': -91.40419788}","[""2023-11-27 00:00:00-06"",""2024-02-23 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202312_Volcano_Marapi_IDN,202312_Volcano_Marapi_IDN,657076fe786e6bc6,event3301,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,79,"{'north': 1.0606032, 'east': 102.8340774, 'south': -1.6545278, 'west': 98.0157497}","[""2022-12-01 00:00:00-06"",""2024-04-25 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],2023_Hurricane_PreEvent_USVI,2023_Hurricane_PreEvent_USVI,64f73a32a0cc89d1,event3272,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,124,"{'north': 18.4834461, 'east': -64.392227, 'south': 17.4577352, 'west': -65.23175}","[""2021-12-10 00:00:00-06"",""2023-10-18 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],2023_NGP_Exercise,2023_NGP_Exercise,643ea3bda9076359,event3217,2023 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,66,"{'north': 41.3946824, 'east': -95.7671034, 'south': 33.8455148, 'west': -119.6148263}","[""2022-07-04 00:00:00-05"",""2023-04-09 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202401_Earthquake_CHN,202401_Earthquake_CHN,65aee9ca69c1aff3,event3318,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,345,"{'north': 42.86894759, 'east': 80.8727798, 'south': 39.7573427, 'west': 77.029548068}","[""2021-05-30 00:00:00-05"",""2024-04-15 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202401_Earthquake_JPN,202401_Earthquake_JPN,659324881b08227f,event3308,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,371,"{'north': 39.0391033, 'east': 141.8705997, 'south': 34.5385019, 'west': 134.027441}","[""2022-06-18 00:00:00-05"",""2024-01-13 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202401_Flood_MHL,202401_Flood_MHL,65ae90792beb11b1,event3316,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,328,"{'north': 8.296589835, 'east': 172.910106581, 'south': 6.159640092, 'west': 167.658330267}","[""2022-07-26 00:00:00-05"",""2024-02-15 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202401_Flood_US,202401_Flood_US,659ec9b3b40e8a7c,event3311,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,415,"{'north': 43.6517675, 'east': -68.353810472, 'south': 34.1947723, 'west': -79.6285433}","[""2023-12-14 00:00:00-06"",""2024-02-01 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202401_IceJam_Flood_US,202401_IceJam_Flood_US,65a6a46e74eb7ac2,event3314,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,1286,"{'north': 44.296067698, 'east': -84.4121896, 'south': 39.214391176, 'west': -92.3801793}","[""2023-11-11 00:00:00-06"",""2024-02-28 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202401_Landslide_ECU,202401_Landslide_ECU,65980deb48300dc3,event3310,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,187,"{'north': 2.565389, 'east': -77.138480014, 'south': 0.2205019, 'west': -79.238059997}","[""2017-01-23 00:00:00-06"",""2024-04-22 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202401_Marine_Mammal,202401_Marine_Mammal,65b795767b70be75,event3319,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,189,"{'north': 41.4978695, 'east': -70.4229065, 'south': 41.311308, 'west': -70.6399562}","[""2024-01-30 00:00:00-06"",""2024-07-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202401_Storm_US,202401_Storm_US,65a70a1d9e31df56,event3315,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,32,"{'north': 38.1742335, 'east': -91.8418351, 'south': 34.933820994, 'west': -96.083422656}","[""2024-01-03 00:00:00-06"",""2024-02-20 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202401_Tornado_US,202401_Tornado_US,659ecbf7a99ab9b0,event3312,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,613,"{'north': 33.0440722, 'east': -82.3008037, 'south': 27.786401828, 'west': -87.4505159}","[""2021-10-23 00:00:00-05"",""2024-02-22 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202402_Fire_US,202402_Fire_US,65df5b063547c582,event3330,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,966,"{'north': 37.4294964, 'east': -98.070640658, 'south': 33.9907371, 'west': -103.74293868}","[""2024-01-18 00:00:00-06"",""2024-03-18 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202402_Flood_BRA,202402_Flood_BRA,65e0dfe7ecdcbf07,event3335,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,234,"{'north': -7.61117015, 'east': -67.070262267, 'south': -12.63083999, 'west': -74.4831257}","[""2021-05-02 00:00:00-05"",""2024-03-24 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202402_Flood_ECU,202402_Flood_ECU,65d65bfe55dbf9f0,event3324,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,452,"{'north': 1.05496, 'east': -79.03454, 'south': -2.3706314, 'west': -81.09808}","[""2011-12-11 00:00:00-06"",""2024-03-17 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202402_Flood_LBY,202402_Flood_LBY,65c3a0b7d6ded617,event3321,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,168,"{'north': 34.273678039, 'east': 16.535908687, 'south': 30.625912253, 'west': 9.7918142}","[""2022-10-09 00:00:00-05"",""2024-03-05 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202402_OilSpill_TTO,202402_OilSpill_TTO,65ca2d1127bd9b14,event3323,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,843,"{'north': 12.9018937, 'east': -57.8323649, 'south': 9.054810165, 'west': -62.6700139}","[""2024-01-29 00:00:00-06"",""2024-03-17 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202402_OilSpill_YEM,202402_OilSpill_YEM,65df5610c9b31368,event3329,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,286,"{'north': 15.3172685, 'east': 44.6201497, 'south': 10.491330207, 'west': 41.175478}","[""2024-01-24 00:00:00-06"",""2024-04-11 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202402_Storm_US,202402_Storm_US,65c3d97dc8ce6552,event3322,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,264,"{'north': 36.0980474, 'east': -114.1420496, 'south': 31.7154033, 'west': -121.552222647}","[""2023-07-12 00:00:00-05"",""2024-03-21 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202402_Tornado_US,202402_Tornado_US,65e0a23680496111,event3331,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,479,"{'north': 42.846859256, 'east': -86.48065689, 'south': 40.528608952, 'west': -91.024509196}","[""2024-02-13 00:00:00-06"",""2024-03-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202402_Wildfire_CHL,202402_Wildfire_CHL,65c0f1c55bba5a03,event3320,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,324,"{'north': -31.991111111, 'east': -68.962444001, 'south': -38.911219982, 'west': -73.997299242}","[""2022-08-03 00:00:00-05"",""2024-02-27 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202402_Wildfire_GTM,202402_Wildfire_GTM,65d8a2d6c99bc520,event3328,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,107,"{'north': 15.9725325, 'east': -89.5914911, 'south': 13.0742388, 'west': -92.2922535}","[""2024-01-01 00:00:00-06"",""2024-02-29 00:00:00-06""]",True,False,True
,0021-09-16,,['HDDS'],202403_Bridge_Collapse_US,202403_Bridge_Collapse_US,660408941b278adc,event3341,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,240,"{'north': 40.636974, 'east': -75.548040316, 'south': 37.787671305, 'west': -79.2430881}","[""2023-05-25 00:00:00-05"",""2024-06-09 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202403_Flood_BOL,202403_Flood_BOL,65e8ccf63cb2a469,event3336,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,52,"{'north': -9.8057723, 'east': -66.3451213, 'south': -17.283397119, 'west': -70.9010922}","[""2022-05-08 00:00:00-05"",""2024-03-24 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202403_Flood_MNG,202403_Flood_MNG,65f833fa61f96d75,event3340,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,568,"{'north': 49.95035785, 'east': 109.977527999, 'south': 46.296252647, 'west': 103.634813166}","[""2022-12-02 00:00:00-06"",""2024-05-08 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202403_Storm_ARE,202403_Storm_ARE,65f069b56f9628b5,event3337,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,181,"{'north': 27.067119449, 'east': 58.217809487, 'south': 23.460000668, 'west': 54.010412743}","[""2024-03-08 00:00:00-06"",""2024-04-07 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202403_Tornado_US,202403_Tornado_US,65f42d72a4cce8d4,event3338,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,177,"{'north': 41.402716968, 'east': -82.798637828, 'south': 36.34636248, 'west': -92.173169289}","[""2024-02-14 00:00:00-06"",""2024-04-13 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202403_Tropical_Cyclone_Filipo_MOZ,202403_Tropical_Cyclone_Filipo_MOZ,65f4358e21aeaeb3,event3339,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,758,"{'north': -17.710840434, 'east': 37.6051889, 'south': -27.9842373, 'west': 29.9568427}","[""2023-03-04 00:00:00-06"",""2024-04-08 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202403_Tropical_Cyclone_Gamane_MDG,202403_Tropical_Cyclone_Gamane_MDG,66071a3c6f9c62a8,event3343,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,944,"{'north': -10.506280236, 'east': 52.036529872, 'south': -18.409399471, 'west': 45.520200028}","[""2021-07-06 00:00:00-05"",""2024-04-22 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Earthquake_TWN,202404_Earthquake_TWN,660dad4e6f427563,event3344,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,188,"{'north': 26.0373421, 'east': 122.808249987, 'south': 22.3342866, 'west': 119.291922}","[""2021-06-03 00:00:00-05"",""2024-06-22 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Earthquake_US,202404_Earthquake_US,6613d2f9736a8a54,event3347,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,87,"{'north': 42.1526055, 'east': -72.0790816, 'south': 39.248160003, 'west': -77.3406571}","[""2023-08-20 00:00:00-05"",""2024-05-30 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Flood_BRA,202404_Flood_BRA,6632585fbb725773,event3356,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,1186,"{'north': -27.800890626, 'east': -49.811070624, 'south': -31.370099952, 'west': -53.773886569}","[""2021-11-21 00:00:00-06"",""2024-06-18 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Flood_KEN,202404_Flood_KEN,6630fd77aa8de86f,event3355,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,288,"{'north': 1.1107415, 'east': 41.52051, 'south': -2.7160075, 'west': 34.6478418}","[""2022-07-06 00:00:00-05"",""2024-05-31 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Flood_US,202404_Flood_US,6630e49b44a364d1,event3354,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,28,"{'north': 63.428971855, 'east': -142.362646092, 'south': 60.318320605, 'west': -149.712171}","[""2024-04-14 00:00:00-05"",""2024-06-19 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Severe_Weather_ZAF,202404_Severe_Weather_ZAF,6613f3555f4db1e6,event3348,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,357,"{'north': -32.100621324, 'east': 20.168029531, 'south': -35.68210782, 'west': 17.212140001}","[""2024-01-13 00:00:00-06"",""2024-06-10 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Tornado_US,202404_Tornado_US,660ef07aaa930e2,event3346,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,16650,"{'north': 37.6923887, 'east': -82.58306209, 'south': 34.915292817, 'west': -85.899759273}","[""2021-05-05 00:00:00-05"",""2024-05-28 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202404_Volcano_Mt_Ruang_IDN,202404_Volcano_Mt_Ruang_IDN,66225cf7edda8030,event3351,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,149,"{'north': 3.960349952, 'east': 127.101489986, 'south': 1.0649784, 'west': 123.3138583}","[""2022-09-15 00:00:00-05"",""2024-08-05 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202405_Flood_AFG,202405_Flood_AFG,6643d4685eff012b,event3361,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,638,"{'north': 39.971657762, 'east': 72.794118557, 'south': 34.96383, 'west': 67.715121265}","[""2020-06-06 00:00:00-05"",""2024-06-04 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202405_Flood_ARG,202405_Flood_ARG,6643d7377c0efe17,event3365,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,517,"{'north': -30.67185026, 'east': -56.716580042, 'south': -34.243939392, 'west': -59.613765731}","[""2022-09-07 00:00:00-05"",""2024-06-06 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202405_Flood_BGD,202405_Flood_BGD,665627edf39c907d,event3370,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,456,"{'north': 24.19916849, 'east': 92.2144442, 'south': 20.3138622, 'west': 87.1360765}","[""2022-02-16 00:00:00-06"",""2024-06-25 00:00:00-05""]",True,False,True
,0021-09-16,,['HDDS'],202405_Flood_COL,202405_Flood_COL,66508ee819b8eee5,event3369,2024 Events,DMID,2020-04-07 18:02:02.614856-05,,P1D,"None,U.S. Geological Survey (USGS),Earth Resources Observation and Science (EROS) Center,Imagery,Image Map,ISO 19115 Topic Category,010,imageryBaseMapsEarthCover",,255,"{'north': 11.176379997, 'east': -51.8221319, 'south': -29.837898702, 'west': -77.1520875}","[""2012-06-27 00:00:00-05"",""2024-06-19 00:00:00-05""]",True,False,True
